0.0,12.9799864,77.7160675
0.13607931,12.9799864,77.7160675
-0.10695171,12.9799864,77.7160675
-0.37610388,12.9799864,77.7160675
0.43713284,12.9799864,77.7160675
0.20675707,12.9799864,77.7160675
-0.33580494,12.9799864,77.7160675
0.43937635,12.9799864,77.7160675
-0.04122162,12.9799864,77.7160675
-0.08449507,12.9799864,77.7160675
-0.027724266,12.9799864,77.7160675
0.012532234,12.9799864,77.7160675
0.11074495,12.9799864,77.7160675
-0.23727894,12.9799864,77.7160675
-0.39325762,12.9799864,77.7160675
0.28212166,12.9799864,77.7160675
0.36544514,12.9799864,77.7160675
0.09430885,12.9799864,77.7160675
0.35901833,12.9799864,77.7160675
0.45510197,12.9799864,77.7160675
-0.24274921,12.9799864,77.7160675
0.17136669,12.9799864,77.7160675
0.37928295,12.9799864,77.7160675
0.12232828,12.9799864,77.7160675
0.25118828,12.9799864,77.7160675
0.09015322,12.9799864,77.7160675
-0.09841347,12.9799864,77.7160675
-0.024695396,12.9799864,77.7160675
0.022881508,12.9799864,77.7160675
0.04181385,12.9799864,77.7160675
0.33954048,12.9799864,77.7160675
0.34397697,12.9799864,77.7160675
-0.33093357,12.9799864,77.7160675
-1.1049638,12.9799864,77.7160675
-1.1998425,12.9799864,77.7160675
-0.36436272,12.9799864,77.7160675
-0.09917927,12.9799864,77.7160675
-0.0983057,12.9799864,77.7160675
-0.40519333,12.9799864,77.7160675
-0.111517906,12.9799864,77.7160675
-0.17698479,12.9799864,77.7160675
0.0,12.9799272,77.7160244
0.14268875,12.9799272,77.7160244
0.053347588,12.9799272,77.7160244
0.013263702,12.9799272,77.7160244
0.047366142,12.9799272,77.7160244
0.013998032,12.9799272,77.7160244
0.019278526,12.9799272,77.7160244
0.02305603,12.9799272,77.7160244
0.0077056885,12.9799272,77.7160244
8.497238E-4,12.9799272,77.7160244
-0.0069208145,12.9799272,77.7160244
0.02425003,12.9799272,77.7160244
0.059897423,12.9799272,77.7160244
0.05380726,12.9799272,77.7160244
-0.19877815,12.9799272,77.7160244
-0.114619255,12.9799272,77.7160244
0.746995,12.9799272,77.7160244
-0.22128773,12.9799272,77.7160244
-0.17184162,12.9799272,77.7160244
0.4205017,12.9799272,77.7160244
0.015874863,12.9799272,77.7160244
0.19644642,12.9799272,77.7160244
-0.22502804,12.9799272,77.7160244
0.07578468,12.9799272,77.7160244
-0.009643555,12.9799272,77.7160244
0.006286621,12.9799272,77.7160244
-0.050395966,12.9799272,77.7160244
0.19652939,12.9799272,77.7160244
-0.14846325,12.9799272,77.7160244
0.06777477,12.9799272,77.7160244
0.016077995,12.9799272,77.7160244
0.13789368,12.9799272,77.7160244
-0.14976978,12.9799272,77.7160244
0.01919651,12.9799272,77.7160244
-0.008895874,12.9799272,77.7160244
0.023028374,12.9799272,77.7160244
0.031669617,12.9799272,77.7160244
-0.092642784,12.9799272,77.7160244
-0.008854866,12.9799272,77.7160244
0.00470829,12.9799272,77.7160244
0.03407383,12.9799272,77.7160244
-0.031661987,12.9799272,77.7160244
-0.0036706924,12.9799272,77.7160244
-0.003022194,12.9799272,77.7160244
-0.009030342,12.9799272,77.7160244
0.010084152,12.9799272,77.7160244
0.011227608,12.9799272,77.7160244
-0.01367569,12.9799272,77.7160244
0.06567478,12.9799272,77.7160244
-0.05667591,12.9799272,77.7160244
0.21355534,12.9799272,77.7160244
0.052747726,12.9799272,77.7160244
0.09888744,12.9799272,77.7160244
-0.01371479,12.9799272,77.7160244
-0.25631142,12.9799272,77.7160244
3.194809E-4,12.9799272,77.7160244
-0.1777401,12.9799272,77.7160244
0.1345396,12.9799272,77.7160244
-0.05245161,12.9799272,77.7160244
0.08760834,12.9799272,77.7160244
-0.06232071,12.9799272,77.7160244
-0.4948759,12.9799272,77.7160244
-0.46795368,12.9799272,77.7160244
0.44752407,12.9799272,77.7160244
-0.524838,12.9799272,77.7160244
-0.099854946,12.9799272,77.7160244
0.13014936,12.9799272,77.7160244
-0.55057573,12.9799272,77.7160244
-0.107721806,12.9799272,77.7160244
0.1145401,12.9799272,77.7160244
-0.33732748,12.9799272,77.7160244
-0.011902332,12.9799272,77.7160244
0.010002613,12.9799272,77.7160244
-0.009339809,12.9799272,77.7160244
-0.025375843,12.9799272,77.7160244
0.067754745,12.9799272,77.7160244
-8.378029E-4,12.9799272,77.7160244
-0.06846237,12.9799272,77.7160244
0.050105095,12.9799272,77.7160244
-0.0017647743,12.9799272,77.7160244
-0.017827988,12.9799272,77.7160244
-0.020673275,12.9799272,77.7160244
0.011675835,12.9799272,77.7160244
-0.0027284622,12.9799272,77.7160244
-0.07934618,12.9799272,77.7160244
-0.3267703,12.9799272,77.7160244
-0.03760147,12.9799272,77.7160244
